Airline Service Quality Performance System : Airport View : BTS TranStats : Causes Of NAS Delay (Minutes),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
From 01/2000 To 12/2018 : ASPM Flights,,,,,,,,,,,,,,,,
Facility,Date,Wx,Vol,Eqpt,Rwy,Oth,Total,,,,,,,,,
STL,Feb-07,5757,1834,44,1037,339,9011,,,,,,,,,
STL,Mar-07,7145,956,41,1504,344,9990,,,,,,,,,
STL,Apr-07,6369,1194,78,441,67,8149,,,,,,,,,
STL,May-07,8957,1470,32,655,133,11247,,,,,,,,,
STL,Jun-07,13569,1400,27,766,1474,17236,,,,,,,,,
STL,Jul-07,14506,1157,44,1187,67,16961,,,,,,,,,
STL,Aug-07,11502,1444,80,1551,299,14876,,,,,,,,,
STL,Sep-07,5201,1172,20,782,720,7895,,,,,,,,,
STL,Oct-07,5524,1926,0,2118,217,9785,,,,,,,,,
STL,Nov-07,2492,1803,380,871,254,5800,,,,,,,,,
STL,Dec-07,12267,2381,7,896,630,16181,,,,,,,,,
STL,Jan-08,6251,2339,142,387,165,9284,,,,,,,,,
STL,Feb-08,10810,2126,18,764,44,13762,,,,,,,,,
STL,Mar-08,11351,1402,48,950,256,14007,,,,,,,,,
STL,Apr-08,6582,2118,635,709,229,10273,,,,,,,,,
STL,May-08,9867,1530,27,901,165,12490,,,,,,,,,
STL,Jun-08,13763,2479,95,545,185,17067,,,,,,,,,
STL,Jul-08,9992,2152,130,701,197,13172,,,,,,,,,
STL,Aug-08,7373,1876,82,527,298,10156,,,,,,,,,
STL,Sep-08,3127,1238,0,301,156,4822,,,,,,,,,
STL,Oct-08,1640,1953,10,445,51,4099,,,,,,,,,
STL,Nov-08,2991,1115,0,376,191,4673,,,,,,,,,
STL,Dec-08,9363,3357,225,767,295,14007,,,,,,,,,
STL,Jan-09,4988,2040,13,295,679,8015,,,,,,,,,
STL,Feb-09,2497,912,27,227,347,4010,,,,,,,,,
STL,Mar-09,3455,933,139,471,109,5107,,,,,,,,,
STL,Apr-09,3813,1452,0,854,512,6631,,,,,,,,,
STL,May-09,6935,1125,248,50,341,8699,,,,,,,,,
STL,Jun-09,6855,990,41,322,235,8443,,,,,,,,,
STL,Jul-09,6619,1206,70,199,178,8272,,,,,,,,,
STL,Aug-09,4981,1390,81,337,277,7066,,,,,,,,,
STL,Sep-09,1550,609,27,283,504,2973,,,,,,,,,
STL,Oct-09,4382,1339,0,1466,261,7448,,,,,,,,,
STL,Nov-09,841,597,492,61,83,2074,,,,,,,,,
STL,Dec-09,6678,992,0,23,158,7851,,,,,,,,,
STL,Jan-10,4397,1259,0,456,212,6324,,,,,,,,,
STL,Feb-10,4125,1920,0,249,141,6435,,,,,,,,,
STL,Mar-10,3237,1176,0,636,71,5120,,,,,,,,,
STL,Apr-10,2676,748,0,265,104,3793,,,,,,,,,
STL,May-10,6466,1569,0,218,267,8520,,,,,,,,,
STL,Jun-10,8139,1650,73,458,272,10592,,,,,,,,,
STL,Jul-10,6230,1626,83,250,902,9091,,,,,,,,,
STL,Aug-10,4071,1438,0,129,436,6074,,,,,,,,,
STL,Sep-10,3054,852,0,387,109,4402,,,,,,,,,
STL,Oct-10,2532,1131,0,597,570,4830,,,,,,,,,
STL,Nov-10,1835,1575,9,398,1245,5062,,,,,,,,,
STL,Dec-10,5765,2809,0,98,1076,9748,,,,,,,,,
STL,Jan-11,3970,1929,328,165,210,6602,,,,,,,,,
STL,Feb-11,4757,1892,0,106,10,6765,,,,,,,,,
STL,Mar-11,3724,2541,0,91,1592,7948,,,,,,,,,
STL,Apr-11,7056,2641,119,163,814,10793,,,,,,,,,
STL,May-11,9562,1142,0,98,452,11254,,,,,,,,,
STL,Jun-11,7849,1905,32,172,115,10073,,,,,,,,,
STL,Jul-11,7148,1947,5,313,120,9533,,,,,,,,,
STL,Aug-11,4533,676,0,121,414,5744,,,,,,,,,
STL,Sep-11,3754,970,0,195,187,5106,,,,,,,,,
STL,Oct-11,1822,1071,2,222,328,3445,,,,,,,,,
STL,Nov-11,2289,892,0,103,161,3445,,,,,,,,,
STL,Dec-11,2191,1281,3,371,230,4076,,,,,,,,,
STL,Jan-12,2021,910,0,684,249,3864,,,,,,,,,
STL,Feb-12,2286,1392,0,64,31,3773,,,,,,,,,
STL,Mar-12,5148,2970,0,574,750,9442,,,,,,,,,
STL,Apr-12,1609,929,0,495,673,3706,,,,,,,,,
STL,May-12,3368,1083,0,305,261,5017,,,,,,,,,
STL,Jun-12,4520,1517,0,246,580,6863,,,,,,,,,
STL,Jul-12,6585,1215,78,263,169,8310,,,,,,,,,
STL,Aug-12,6511,1224,72,350,38,8195,,,,,,,,,
STL,Sep-12,4272,1739,0,878,248,7137,,,,,,,,,
STL,Oct-12,2883,1693,46,678,177,5477,,,,,,,,,
STL,Nov-12,1098,1741,0,280,174,3293,,,,,,,,,
STL,Dec-12,3742,2887,0,507,92,7228,,,,,,,,,
STL,Jan-13,4013,2347,0,189,26,6575,,,,,,,,,
STL,Feb-13,2684,1497,0,104,667,4952,,,,,,,,,
STL,Mar-13,4684,1436,0,282,89,6491,,,,,,,,,
STL,Apr-13,3640,2912,0,361,265,7178,,,,,,,,,
STL,May-13,7027,1708,16,454,20,9225,,,,,,,,,
STL,Jun-13,6447,3275,33,314,192,10261,,,,,,,,,
STL,Jul-13,7521,1844,0,532,219,10116,,,,,,,,,
STL,Aug-13,4096,1674,197,93,101,6161,,,,,,,,,
STL,Sep-13,2009,766,0,254,148,3177,,,,,,,,,
STL,Oct-13,2245,2033,0,187,220,4685,,,,,,,,,
STL,Nov-13,973,2205,0,876,471,4525,,,,,,,,,
STL,Dec-13,7695,4142,65,397,184,12483,,,,,,,,,
STL,Jan-14,4491,5131,0,214,991,10827,,,,,,,,,
STL,Feb-14,4073,3508,0,140,668,8389,,,,,,,,,
STL,Mar-14,2543,3010,0,591,443,6587,,,,,,,,,
STL,Apr-14,2107,2744,0,1881,191,6923,,,,,,,,,
STL,May-14,4286,2375,451,707,41,7860,,,,,,,,,
STL,Jun-14,5944,2180,0,531,112,8767,,,,,,,,,
STL,Jul-14,5653,2397,0,182,51,8283,,,,,,,,,
STL,Aug-14,6246,2289,19,619,324,9497,,,,,,,,,
STL,Sep-14,2518,3338,64,465,129,6514,,,,,,,,,
STL,Oct-14,2378,2962,369,406,269,6384,,,,,,,,,
STL,Nov-14,1655,3406,0,136,91,5288,,,,,,,,,
STL,Dec-14,2806,2287,21,36,0,5150,,,,,,,,,
STL,Jan-15,3365,2754,0,375,160,6654,,,,,,,,,
STL,Feb-15,3357,3427,0,0,186,6970,,,,,,,,,
STL,Mar-15,2844,2297,0,274,13,5428,,,,,,,,,
STL,Apr-15,4216,1749,0,115,162,6242,,,,,,,,,
STL,May-15,2217,2234,30,84,120,4685,,,,,,,,,
STL,Jun-15,6796,2353,9,215,155,9528,,,,,,,,,
STL,Jul-15,5089,1133,0,411,69,6702,,,,,,,,,
STL,Aug-15,2925,1005,375,344,304,4953,,,,,,,,,
STL,Sep-15,1213,1330,0,39,24,2606,,,,,,,,,
STL,Oct-15,1103,1220,0,122,41,2486,,,,,,,,,
STL,Nov-15,1801,1511,0,68,408,3788,,,,,,,,,
STL,Dec-15,3625,1881,0,169,90,5765,,,,,,,,,
STL,Jan-16,2178,2178,48,0,44,4448,,,,,,,,,
STL,Feb-16,2628,1258,0,55,297,4238,,,,,,,,,
STL,Mar-16,2822,1605,0,266,164,4857,,,,,,,,,
STL,Apr-16,3232,1868,51,104,132,5387,,,,,,,,,
STL,May-16,5067,1479,47,122,129,6844,,,,,,,,,
STL,Jun-16,4657,1908,0,353,390,7308,,,,,,,,,
STL,Jul-16,6893,3094,0,750,303,11040,,,,,,,,,
STL,Aug-16,4548,2019,0,224,113,6904,,,,,,,,,
STL,Sep-16,2317,1673,0,339,126,4455,,,,,,,,,
STL,Oct-16,586,2384,0,96,124,3190,,,,,,,,,
STL,Nov-16,908,3088,0,63,14,4073,,,,,,,,,
STL,Dec-16,4672,1661,13,308,118,6772,,,,,,,,,
STL,Jan-17,4200,2207,0,78,237,6722,,,,,,,,,
STL,Feb-17,1930,903,41,219,167,3260,,,,,,,,,
STL,Mar-17,4169,2954,0,76,205,7404,,,,,,,,,
STL,Apr-17,3692,2426,0,448,267,6833,,,,,,,,,
STL,May-17,1828,2673,0,484,881,5866,,,,,,,,,
STL,Jun-17,5594,1980,0,373,329,8276,,,,,,,,,
STL,Jul-17,5510,2223,6,50,300,8089,,,,,,,,,
STL,Aug-17,3829,2117,0,317,170,6433,,,,,,,,,
STL,Sep-17,2206,1738,0,38,337,4319,,,,,,,,,
STL,Oct-17,1208,1630,0,438,454,3730,,,,,,,,,
STL,Nov-17,3200,1462,0,34,50,4746,,,,,,,,,
STL,Dec-17,2880,3122,26,77,272,6377,,,,,,,,,
STL,Jan-18,4179,2214,0,303,40,6736,,,,,,,,,
STL,Feb-18,4553,2983,0,107,142,7785,,,,,,,,,
STL,Mar-18,2613,2547,0,48,245,5453,,,,,,,,,
STL,Apr-18,5036,3812,0,30,31,8909,,,,,,,,,
STL,May-18,5124,2281,0,337,115,7857,,,,,,,,,
STL,Jun-18,9863,2621,56,122,225,12887,,,,,,,,,
STL,Jul-18,8521,3732,0,193,495,12941,,,,,,,,,
STL,Aug-18,9679,2438,0,257,3164,15538,,,,,,,,,
STL,Sep-18,4258,2019,0,56,83,6416,,,,,,,,,
STL,Oct-18,5842,3473,0,573,300,10188,,,,,,,,,
STL,Nov-18,5267,3772,36,216,16,9307,,,,,,,,,
STS,Feb-17,2,38,0,0,0,40,,,,,,,,,
STS,Mar-17,0,34,0,0,0,34,,,,,,,,,
STS,Apr-17,9,40,0,14,0,63,,,,,,,,,
STS,May-17,0,18,0,17,0,35,,,,,,,,,
STS,Jun-17,123,54,0,0,61,238,,,,,,,,,
STS,Jul-17,218,192,0,142,41,593,,,,,,,,,
STS,Aug-17,382,130,0,0,3,515,,,,,,,,,
STS,Sep-17,246,6,0,0,45,297,,,,,,,,,
STS,Oct-17,54,68,0,9,157,288,,,,,,,,,
STS,Nov-17,116,114,0,0,0,230,,,,,,,,,
STS,Dec-17,4,10,0,0,0,14,,,,,,,,,
STS,Jan-18,375,740,0,240,124,1479,,,,,,,,,
STS,Feb-18,30,44,0,40,0,114,,,,,,,,,
STS,Mar-18,179,386,0,72,0,637,,,,,,,,,
STS,Apr-18,197,227,0,46,0,470,,,,,,,,,
STS,May-18,124,250,0,101,0,475,,,,,,,,,
STS,Jun-18,160,521,0,5,0,686,,,,,,,,,
STS,Jul-18,103,630,0,0,0,733,,,,,,,,,
STS,Aug-18,409,525,0,54,6,994,,,,,,,,,
STS,Sep-18,49,461,0,61,0,571,,,,,,,,,
STS,Oct-18,172,430,0,36,0,638,,,,,,,,,
STS,Nov-18,38,231,19,43,88,419,,,,,,,,,
STT,Jun-03,280,33,0,0,108,421,,,,,,,,,
STT,Jul-03,485,122,0,68,33,708,,,,,,,,,
STT,Aug-03,379,3,0,94,117,593,,,,,,,,,
STT,Sep-03,308,54,0,150,37,549,,,,,,,,,
STT,Oct-03,136,57,0,0,0,193,,,,,,,,,
STT,Nov-03,374,43,0,0,100,517,,,,,,,,,
STT,Dec-03,803,333,0,27,344,1507,,,,,,,,,
STT,Jan-04,471,449,194,43,43,1200,,,,,,,,,
STT,Feb-04,502,220,160,0,35,917,,,,,,,,,
STT,Mar-04,810,202,0,10,0,1022,,,,,,,,,
STT,Apr-04,414,186,33,40,142,815,,,,,,,,,
STT,May-04,232,24,0,66,71,393,,,,,,,,,
STT,Jun-04,175,148,0,104,9,436,,,,,,,,,
STT,Jul-04,419,133,0,39,157,748,,,,,,,,,
STT,Aug-04,246,115,27,65,187,640,,,,,,,,,
STT,Sep-04,90,89,0,0,33,212,,,,,,,,,
STT,Oct-04,129,106,0,0,25,260,,,,,,,,,
STT,Nov-04,173,126,0,19,31,349,,,,,,,,,
STT,Dec-04,249,164,0,136,66,615,,,,,,,,,
STT,Jan-05,885,77,0,123,165,1250,,,,,,,,,
STT,Feb-05,160,357,0,214,18,749,,,,,,,,,
STT,Mar-05,649,370,0,145,143,1307,,,,,,,,,
STT,Apr-05,337,208,0,189,0,734,,,,,,,,,
STT,May-05,198,166,0,95,119,578,,,,,,,,,
STT,Jun-05,438,205,195,94,40,972,,,,,,,,,
STT,Jul-05,247,85,0,47,21,400,,,,,,,,,
STT,Aug-05,332,10,0,144,17,503,,,,,,,,,
STT,Sep-05,13,99,0,52,0,164,,,,,,,,,
STT,Oct-05,78,101,0,55,32,266,,,,,,,,,
STT,Nov-05,87,7,0,75,107,276,,,,,,,,,
STT,Dec-05,597,495,0,196,294,1582,,,,,,,,,
STT,Jan-06,761,102,0,148,0,1011,,,,,,,,,
STT,Feb-06,456,96,0,74,0,626,,,,,,,,,
STT,Mar-06,244,17,0,402,0,663,,,,,,,,,
STT,Apr-06,636,88,28,103,18,873,,,,,,,,,
STT,May-06,228,31,0,77,0,336,,,,,,,,,
STT,Jun-06,124,90,110,106,0,430,,,,,,,,,
STT,Jul-06,349,94,0,157,17,617,,,,,,,,,
STT,Aug-06,323,64,0,150,0,537,,,,,,,,,
STT,Sep-06,12,79,0,8,0,99,,,,,,,,,
STT,Oct-06,180,59,0,170,13,422,,,,,,,,,
STT,Nov-06,96,80,0,218,0,394,,,,,,,,,
STT,Dec-06,392,239,1,52,0,684,,,,,,,,,
STT,Jan-07,292,91,0,251,0,634,,,,,,,,,
STT,Feb-07,986,91,18,169,0,1264,,,,,,,,,
STT,Mar-07,1587,540,0,215,17,2359,,,,,,,,,
STT,Apr-07,395,15,0,350,67,827,,,,,,,,,
STT,May-07,255,293,0,15,28,591,,,,,,,,,
STT,Jun-07,242,257,0,6,0,505,,,,,,,,,
STT,Jul-07,630,175,0,262,0,1067,,,,,,,,,
STT,Aug-07,378,246,0,167,0,791,,,,,,,,,
STT,Sep-07,96,35,0,191,0,322,,,,,,,,,
STT,Oct-07,250,72,0,144,52,518,,,,,,,,,
STT,Nov-07,285,100,0,71,0,456,,,,,,,,,
STT,Dec-07,627,505,0,153,0,1285,,,,,,,,,
STT,Jan-08,474,102,0,229,63,868,,,,,,,,,
STT,Feb-08,1240,204,0,206,0,1650,,,,,,,,,
STT,Mar-08,1024,214,0,255,0,1493,,,,,,,,,
STT,Apr-08,303,483,83,139,49,1057,,,,,,,,,
STT,May-08,126,96,0,50,34,306,,,,,,,,,
STT,Jun-08,491,112,0,19,48,670,,,,,,,,,
STT,Jul-08,490,132,0,216,0,838,,,,,,,,,
STT,Aug-08,161,182,0,172,96,611,,,,,,,,,
STT,Sep-08,160,124,0,0,73,357,,,,,,,,,
STT,Oct-08,126,7,0,95,0,228,,,,,,,,,
STT,Nov-08,637,134,0,0,128,899,,,,,,,,,
STT,Dec-08,805,164,0,0,0,969,,,,,,,,,
STT,Jan-09,993,538,0,174,0,1705,,,,,,,,,
STT,Feb-09,556,312,0,18,108,994,,,,,,,,,
STT,Mar-09,1019,715,0,0,0,1734,,,,,,,,,
STT,Apr-09,421,462,0,247,0,1130,,,,,,,,,
STT,May-09,759,351,0,0,24,1134,,,,,,,,,
STT,Jun-09,295,276,0,74,0,645,,,,,,,,,
STT,Jul-09,549,340,0,60,0,949,,,,,,,,,
STT,Aug-09,71,467,0,0,0,538,,,,,,,,,
STT,Sep-09,136,23,0,0,47,206,,,,,,,,,
STT,Oct-09,239,152,0,0,30,421,,,,,,,,,
STT,Nov-09,198,159,0,29,45,431,,,,,,,,,
STT,Dec-09,962,610,0,0,153,1725,,,,,,,,,
STT,Jan-10,557,41,0,0,215,813,,,,,,,,,
STT,Feb-10,1498,359,22,98,91,2068,,,,,,,,,
STT,Mar-10,1225,436,0,213,0,1874,,,,,,,,,
STT,Apr-10,57,80,0,24,0,161,,,,,,,,,
STT,May-10,259,69,0,66,0,394,,,,,,,,,
STT,Jun-10,124,142,0,27,0,293,,,,,,,,,
STT,Jul-10,270,186,0,41,69,566,,,,,,,,,
STT,Aug-10,340,71,0,11,32,454,,,,,,,,,
STT,Sep-10,154,0,0,0,0,154,,,,,,,,,
STT,Oct-10,0,38,0,91,0,129,,,,,,,,,
STT,Nov-10,0,65,79,0,11,155,,,,,,,,,
STT,Dec-10,549,324,0,0,2,875,,,,,,,,,
STT,Jan-11,1007,240,0,21,79,1347,,,,,,,,,
STT,Feb-11,199,315,0,0,3,517,,,,,,,,,
STT,Mar-11,239,285,0,0,127,651,,,,,,,,,
STT,Apr-11,515,557,0,0,42,1114,,,,,,,,,
STT,May-11,87,227,0,0,0,314,,,,,,,,,
STT,Jun-11,286,153,0,48,37,524,,,,,,,,,
STT,Jul-11,150,594,0,0,58,802,,,,,,,,,
STT,Aug-11,507,339,0,38,199,1083,,,,,,,,,
STT,Sep-11,71,109,0,74,0,254,,,,,,,,,
STT,Oct-11,185,81,0,112,0,378,,,,,,,,,
STT,Nov-11,268,159,0,0,0,427,,,,,,,,,
STT,Dec-11,70,523,0,101,84,778,,,,,,,,,
STT,Jan-12,630,100,0,41,5,776,,,,,,,,,
STT,Feb-12,587,197,0,0,0,784,,,,,,,,,
STT,Mar-12,361,288,0,100,30,779,,,,,,,,,
STT,Apr-12,183,188,0,47,90,508,,,,,,,,,
STT,May-12,426,333,0,96,33,888,,,,,,,,,
STT,Jun-12,266,143,0,74,21,504,,,,,,,,,
STT,Jul-12,275,225,0,59,10,569,,,,,,,,,
STT,Aug-12,354,134,0,0,0,488,,,,,,,,,
STT,Sep-12,255,44,0,0,100,399,,,,,,,,,
STT,Oct-12,307,189,0,0,5,501,,,,,,,,,
STT,Nov-12,28,372,0,0,0,400,,,,,,,,,
STT,Dec-12,359,229,0,56,0,644,,,,,,,,,
STT,Jan-13,417,609,0,0,0,1026,,,,,,,,,
STT,Feb-13,411,352,0,35,0,798,,,,,,,,,
STT,Mar-13,594,709,0,0,50,1353,,,,,,,,,
STT,Apr-13,78,744,0,69,19,910,,,,,,,,,
STT,May-13,231,193,0,0,0,424,,,,,,,,,
STT,Jun-13,242,276,0,0,46,564,,,,,,,,,
STT,Jul-13,330,315,0,0,3,648,,,,,,,,,
STT,Aug-13,182,254,0,0,0,436,,,,,,,,,
STT,Sep-13,0,136,0,0,3,139,,,,,,,,,
STT,Oct-13,160,0,0,0,0,160,,,,,,,,,
STT,Nov-13,59,253,0,6,29,347,,,,,,,,,
STT,Dec-13,699,138,0,0,0,837,,,,,,,,,
STT,Jan-14,751,627,122,8,6,1514,,,,,,,,,
STT,Feb-14,458,812,0,55,371,1696,,,,,,,,,
STT,Mar-14,328,1236,0,0,0,1564,,,,,,,,,
STT,Apr-14,132,339,0,60,0,531,,,,,,,,,
STT,May-14,238,69,0,0,45,352,,,,,,,,,
STT,Jun-14,153,297,0,61,0,511,,,,,,,,,
STT,Jul-14,437,513,0,221,0,1171,,,,,,,,,
STT,Aug-14,575,710,0,51,0,1336,,,,,,,,,
STT,Sep-14,0,74,0,0,0,74,,,,,,,,,
STT,Oct-14,102,32,0,0,0,134,,,,,,,,,
STT,Nov-14,47,436,0,70,6,559,,,,,,,,,
STT,Dec-14,34,611,0,0,87,732,,,,,,,,,
STT,Jan-15,566,880,9,0,0,1455,,,,,,,,,
STT,Feb-15,658,280,0,0,23,961,,,,,,,,,
STT,Mar-15,137,689,85,392,157,1460,,,,,,,,,
STT,Apr-15,506,277,0,153,14,950,,,,,,,,,
STT,May-15,140,563,0,17,0,720,,,,,,,,,
STT,Jun-15,300,343,0,27,74,744,,,,,,,,,
STT,Jul-15,312,197,0,38,0,547,,,,,,,,,
STT,Aug-15,274,299,0,292,0,865,,,,,,,,,
STT,Sep-15,126,56,0,0,0,182,,,,,,,,,
STT,Oct-15,0,332,0,0,0,332,,,,,,,,,
STT,Nov-15,214,298,0,0,0,512,,,,,,,,,
STT,Dec-15,717,1134,0,0,37,1888,,,,,,,,,
STT,Jan-16,254,810,0,0,0,1064,,,,,,,,,
STT,Feb-16,809,350,0,0,30,1189,,,,,,,,,
STT,Mar-16,906,530,0,0,0,1436,,,,,,,,,
STT,Apr-16,261,528,0,29,124,942,,,,,,,,,
STT,May-16,658,572,0,0,3,1233,,,,,,,,,
STT,Jun-16,726,215,0,0,6,947,,,,,,,,,
STT,Jul-16,297,756,0,0,23,1076,,,,,,,,,
STT,Aug-16,422,405,69,25,97,1018,,,,,,,,,
STT,Sep-16,179,417,0,0,60,656,,,,,,,,,
STT,Oct-16,103,480,0,85,65,733,,,,,,,,,
STT,Nov-16,65,205,0,0,0,270,,,,,,,,,
STT,Dec-16,594,691,0,0,0,1285,,,,,,,,,
STT,Jan-17,655,493,0,0,34,1182,,,,,,,,,
STT,Feb-17,424,771,0,28,0,1223,,,,,,,,,
STT,Mar-17,288,729,0,0,19,1036,,,,,,,,,
STT,Apr-17,541,592,0,187,0,1320,,,,,,,,,
STT,May-17,501,127,0,37,111,776,,,,,,,,,
STT,Jun-17,363,895,0,28,36,1322,,,,,,,,,
STT,Jul-17,1173,298,0,0,0,1471,,,,,,,,,
STT,Aug-17,228,710,0,0,0,938,,,,,,,,,
STT,Sep-17,0,145,0,0,0,145,,,,,,,,,
STT,Oct-17,19,198,0,0,0,217,,,,,,,,,
STT,Nov-17,0,94,0,0,0,94,,,,,,,,,
STT,Dec-17,0,222,0,0,0,222,,,,,,,,,
STT,Jan-18,128,64,0,10,0,202,,,,,,,,,
STT,Feb-18,54,145,0,0,0,199,,,,,,,,,
STT,Mar-18,0,192,0,0,0,192,,,,,,,,,
STT,Apr-18,54,468,0,0,0,522,,,,,,,,,
STT,May-18,308,233,16,0,0,557,,,,,,,,,
STT,Jun-18,247,306,0,0,0,553,,,,,,,,,
STT,Jul-18,330,313,0,0,0,643,,,,,,,,,
STT,Aug-18,294,138,0,0,134,566,,,,,,,,,
STT,Sep-18,0,183,0,0,0,183,,,,,,,,,
STT,Oct-18,169,111,0,25,0,305,,,,,,,,,
STT,Nov-18,76,359,123,0,0,558,,,,,,,,,
STX,Jun-03,42,0,0,0,0,42,,,,,,,,,
STX,Jul-03,16,0,0,0,48,64,,,,,,,,,
STX,Aug-03,177,0,0,0,2,179,,,,,,,,,
STX,Sep-03,11,0,0,0,0,11,,,,,,,,,
STX,Oct-03,31,0,0,0,0,31,,,,,,,,,
STX,Nov-03,42,0,0,0,0,42,,,,,,,,,
STX,Dec-03,65,0,0,0,0,65,,,,,,,,,
STX,Jan-04,0,0,51,0,18,69,,,,,,,,,
STX,Feb-04,47,0,0,0,0,47,,,,,,,,,
STX,Mar-04,6,0,0,0,0,6,,,,,,,,,
STX,Apr-04,0,0,0,0,7,7,,,,,,,,,
STX,May-04,0,0,0,0,0,0,,,,,,,,,
STX,Jun-04,0,0,0,0,0,0,,,,,,,,,
STX,Jul-04,11,0,0,0,0,11,,,,,,,,,
STX,Aug-04,44,0,0,0,25,69,,,,,,,,,
STX,Sep-04,0,0,0,0,0,0,,,,,,,,,
STX,Oct-04,0,0,0,0,40,40,,,,,,,,,
STX,Nov-04,0,25,0,0,0,25,,,,,,,,,
STX,Dec-04,31,10,0,0,0,41,,,,,,,,,
STX,Jan-05,71,0,0,0,43,114,,,,,,,,,
STX,Feb-05,0,0,0,0,0,0,,,,,,,,,
STX,Mar-05,47,3,0,0,0,50,,,,,,,,,
STX,Apr-05,48,0,0,0,0,48,,,,,,,,,
STX,May-05,1,0,0,0,0,1,,,,,,,,,
STX,Jun-05,68,46,0,0,0,114,,,,,,,,,
STX,Jul-05,0,10,0,0,0,10,,,,,,,,,
STX,Aug-05,0,0,0,0,44,44,,,,,,,,,
STX,Sep-05,9,0,0,0,0,9,,,,,,,,,
STX,Oct-05,15,0,0,0,0,15,,,,,,,,,
STX,Nov-05,0,4,0,0,17,21,,,,,,,,,
STX,Dec-05,0,51,0,0,48,99,,,,,,,,,
STX,Jan-06,53,23,0,6,0,82,,,,,,,,,
STX,Feb-06,92,0,0,0,0,92,,,,,,,,,
STX,Mar-06,0,12,0,0,0,12,,,,,,,,,
STX,Apr-06,16,0,0,0,0,16,,,,,,,,,
STX,May-06,6,28,0,0,0,34,,,,,,,,,
STX,Jun-06,32,114,0,0,0,146,,,,,,,,,
STX,Jul-06,56,48,0,0,0,104,,,,,,,,,
STX,Aug-06,139,15,0,0,0,154,,,,,,,,,
STX,Sep-06,86,0,0,0,0,86,,,,,,,,,
STX,Oct-06,11,0,0,0,0,11,,,,,,,,,
STX,Nov-06,17,0,0,0,0,17,,,,,,,,,
STX,Dec-06,60,95,0,0,0,155,,,,,,,,,
STX,Jan-07,5,5,0,0,0,10,,,,,,,,,
STX,Feb-07,37,35,0,18,0,90,,,,,,,,,
STX,Mar-07,23,33,0,0,0,56,,,,,,,,,
STX,Apr-07,103,0,0,30,20,153,,,,,,,,,
STX,May-07,0,0,0,0,0,0,,,,,,,,,
STX,Jun-07,32,39,0,0,0,71,,,,,,,,,
STX,Jul-07,47,0,0,0,0,47,,,,,,,,,
STX,Aug-07,30,0,0,0,0,30,,,,,,,,,
STX,Sep-07,34,0,0,0,0,34,,,,,,,,,
STX,Oct-07,14,0,0,0,0,14,,,,,,,,,
STX,Nov-07,0,0,0,19,0,19,,,,,,,,,
STX,Dec-07,34,0,0,0,0,34,,,,,,,,,
STX,Jan-08,18,0,0,0,0,18,,,,,,,,,
STX,Feb-08,62,0,0,0,0,62,,,,,,,,,
STX,Mar-08,199,24,0,1,12,236,,,,,,,,,
STX,Apr-08,55,0,0,0,16,71,,,,,,,,,
STX,May-08,113,33,0,0,21,167,,,,,,,,,
STX,Jun-08,171,14,0,0,0,185,,,,,,,,,
STX,Jul-08,40,38,0,0,0,78,,,,,,,,,
STX,Aug-08,52,18,0,0,0,70,,,,,,,,,
STX,Sep-08,32,40,0,0,18,90,,,,,,,,,
STX,Oct-08,0,0,0,0,0,0,,,,,,,,,
STX,Nov-08,42,0,0,0,0,42,,,,,,,,,
STX,Dec-08,81,0,0,0,0,81,,,,,,,,,
STX,Jan-09,0,39,0,0,4,43,,,,,,,,,
STX,Feb-09,86,0,0,0,0,86,,,,,,,,,
STX,Mar-09,91,8,2,0,0,101,,,,,,,,,
STX,Apr-09,54,0,0,0,0,54,,,,,,,,,
STX,May-09,133,18,0,0,0,151,,,,,,,,,
STX,Jun-09,104,0,0,0,0,104,,,,,,,,,
STX,Jul-09,44,77,0,0,0,121,,,,,,,,,
STX,Aug-09,44,0,0,0,0,44,,,,,,,,,
STX,Sep-09,100,0,0,0,3,103,,,,,,,,,
STX,Oct-09,4,0,0,0,0,4,,,,,,,,,
STX,Nov-09,0,0,0,0,0,0,,,,,,,,,
STX,Dec-09,40,2,0,0,0,42,,,,,,,,,
STX,Jan-10,130,0,0,0,0,130,,,,,,,,,
STX,Feb-10,106,0,0,0,78,184,,,,,,,,,
STX,Mar-10,86,0,0,0,0,86,,,,,,,,,
STX,Apr-10,0,21,0,0,0,21,,,,,,,,,
STX,May-10,23,0,0,0,35,58,,,,,,,,,
STX,Jun-10,10,0,0,0,0,10,,,,,,,,,
STX,Jul-10,31,0,0,0,0,31,,,,,,,,,
STX,Aug-10,99,0,0,0,0,99,,,,,,,,,
STX,Sep-10,66,0,0,0,0,66,,,,,,,,,
STX,Oct-10,6,38,0,0,0,44,,,,,,,,,
STX,Nov-10,21,0,0,0,0,21,,,,,,,,,
STX,Dec-10,13,1,0,0,0,14,,,,,,,,,
STX,Jan-11,6,28,0,0,0,34,,,,,,,,,
STX,Feb-11,-1,35,0,35,0,69,,,,,,,,,
STX,Mar-11,50,74,0,0,19,143,,,,,,,,,
STX,Apr-11,69,50,0,0,0,119,,,,,,,,,
STX,May-11,16,0,0,0,0,16,,,,,,,,,
STX,Jun-11,78,27,0,0,37,142,,,,,,,,,
STX,Jul-11,152,56,0,0,0,208,,,,,,,,,
